0.08, 29.9505
0.0804, 29.9505
0.0808, 29.9506
0.0812, 29.9506
0.0816, 29.9506
0.082, 29.9506
0.0825, 29.9506
0.0829, 29.9508
0.0833, 29.9508
0.0836, 29.9508
0.0841, 29.9508
0.0846, 29.9508
0.085, 29.9508
0.0854, 29.951
0.0859, 29.951
0.0863, 29.951
0.0867, 29.951
0.0872, 29.951
0.0876, 29.9512
0.0881, 29.9512
0.0885, 29.9512
0.089, 29.9513
0.0894, 29.9513
0.0899, 29.9513
0.0903, 29.9514
0.0908, 29.9514
0.0912, 29.9515
0.0917, 29.9515
0.0922, 29.8789
0.0926, 29.879
0.0931, 29.879
0.0936, 29.8791
0.0941, 29.8791
0.0945, 29.8791
0.095, 29.8792
0.0955, 29.8792
0.096, 29.8792
0.0965, 29.8793
0.0969, 29.8793
0.0974, 29.8793
0.0979, 29.8068
0.0984, 29.8068
0.0989, 29.8069
0.0994, 29.8069
0.0999, 29.8069
0.1004, 29.807
0.101, 29.807
0.1015, 29.8071
0.102, 29.8071
0.1025, 29.7345
0.103, 29.7346
0.1035, 29.7346
0.1041, 29.7347
0.1046, 29.7347
0.1051, 29.7347
0.1057, 29.7348
0.1062, 29.7348
0.1067, 29.6622
0.1073, 29.6623
0.1078, 29.6623
0.1084, 29.6623
0.1089, 29.6623
0.1095, 29.6623
0.11, 29.6625
0.1106, 29.5899
0.1111, 29.5899
0.1117, 29.5899
0.1123, 29.5899
0.1128, 29.5901
0.1134, 29.5901
0.114, 29.5175
0.1146, 29.5175
0.1151, 29.5175
0.1157, 29.5177
0.1163, 29.5177
0.1169, 29.5177
0.1175, 29.4452
0.1181, 29.4452
0.1187, 29.4453
0.1193, 29.4453
0.1199, 29.4453
0.1205, 29.3728
0.1211, 29.3728
0.1217, 29.3729
0.1223, 29.3729
0.123, 29.3729
0.1236, 29.3004
0.1242, 29.3004
0.1248, 29.3005
0.1255, 29.3005
0.1261, 29.3005
0.1267, 29.228
0.1274, 29.228
0.128, 29.2281
0.1287, 29.2281
0.1293, 29.2281
0.13, 29.1556
0.1306, 29.1556
0.1313, 29.1557
0.132, 29.1557
0.1326, 29.0831
0.1333, 29.0832
0.134, 29.0832
0.1347, 29.0833
0.1354, 29.0107
0.136, 29.0107
0.1367, 29.0108
0.1374, 29.0108
0.1381, 28.9383
0.1388, 28.9383
0.1395, 28.9383
0.1402, 28.9384
0.1409, 28.8658
0.1417, 28.8659
0.1424, 28.8659
0.1431, 28.8659
0.1438, 28.7934
0.1446, 28.7934
0.1453, 28.7934
0.146, 28.7208
0.1468, 28.721
0.1475, 28.721
0.1482, 28.721
0.149, 28.6484
0.1498, 28.6484
0.1505, 28.6486
0.1513, 28.576
0.152, 28.576
0.1528, 28.576
0.1536, 28.5034
0.1544, 28.5036
0.1552, 28.5036
0.1559, 28.5036
0.1567, 28.4311
0.1575, 28.4311
0.1583, 28.4312
0.1591, 28.3586
0.1599, 28.3587
0.1607, 28.3587
0.1616, 28.2861
0.1623, 28.2862
0.1632, 28.2862
0.164, 28.2137
0.1649, 28.2137
0.1657, 28.1412
0.1665, 28.1412
0.1674, 28.1412
0.1682, 28.0687
0.1691, 28.0687
0.1699, 28.0688
0.1708, 27.9962
0.1717, 27.9962
0.1724, 27.9963
0.1734, 27.9237
0.1743, 27.9238
0.1752, 27.8512
0.1761, 27.8513
0.177, 27.8513
0.1779, 27.7788
0.1788, 27.7788
0.1797, 27.7788
0.1806, 27.7063
0.1815, 27.7063
0.1824, 27.6338
0.1833, 27.6338
0.1843, 27.6338
0.1852, 27.5613
0.1861, 27.5613
0.1871, 27.4888
0.188, 27.4888
0.189, 27.4163
0.1899, 27.4163
0.1909, 27.4163
0.1919, 27.3437
0.1928, 27.3437
0.1938, 27.2713
0.1948, 27.2713
0.1958, 27.1988
0.1968, 27.1988
0.1978, 27.1263
0.1988, 27.1263
0.1998, 27.1263
0.2008, 27.0538
0.2018, 27.0538
0.2028, 26.9813
0.2039, 26.9813
0.2049, 26.9088
0.2059, 26.9088
0.207, 26.8363
0.208, 26.8363
0.2091, 26.7637
0.2101, 26.7638
0.2112, 26.6912
0.2123, 26.6913
0.2134, 26.6187
0.2144, 26.6188
